,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2011,3,3,0,0,0,0,24,42,14.0,56.0,2,0
1,2013,2,2,0,0,0,1,3,3,1.5,42.86,2,0
2,2014,2,2,0,0,1,1,71,71,35.5,94.67,1,1
3,Overall (3),7,7,0,0,1,2,71,116,16.57,73.89,5,1
