,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2016,2,1,0,0,0,0,1,1,1.0,12.5,0,0
1,2017,6,5,0,0,0,1,36,58,11.6,84.06,0,0
2,2018,1,1,1,0,0,0,3*,3,,50.0,1,0
3,Overall (3),9,7,1,0,0,1,36,62,10.33,74.7,1,0
