,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2005,1,0,0,0,0,0,0,0,,,0,0
1,2006,16,4,2,0,0,0,6,13,6.5,41.94,2,0
2,2007,12,6,2,0,0,1,5*,15,3.75,34.88,2,0
3,2008,2,1,1,0,0,0,5*,5,,166.67,0,0
4,2009,1,0,0,0,0,0,0,0,,,0,0
5,2010,6,5,2,0,0,2,1,1,0.33,4.35,1,0
6,Overall (6),38,16,7,0,0,3,6,34,3.78,34.0,5,0
