,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1983,6,6,0,0,2,0,73,212,35.33,67.3,0,0
1,1987,5,5,0,0,0,1,30,75,15.0,65.22,1,0
2,Overall (2),11,11,0,0,2,1,73,287,26.09,66.74,1,0
