,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2002,1,1,0,0,0,1,0,0,0.0,,0,0
1,2003,4,3,0,0,0,0,23,38,12.67,40.43,2,0
2,2007,3,2,0,0,0,1,2,2,1.0,16.67,0,0
3,2008,3,3,1,0,0,0,18,27,13.5,35.53,0,0
4,Overall (4),11,9,1,0,0,2,23,67,8.38,36.61,2,0
