,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1982,1,0,0,0,0,0,0,0,,,0,0
1,1983,5,3,0,0,1,0,77,100,33.33,59.88,1,0
2,1984,4,3,1,0,0,1,18*,19,9.5,70.37,0,0
3,Overall (3),10,6,1,0,1,1,77,119,23.8,61.34,1,0
