,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2001,11,4,1,0,0,1,46,59,19.67,59.6,5,0
1,2002,3,2,1,0,0,0,10*,11,11.0,68.75,1,0
2,2005,27,23,6,0,6,1,80,677,39.82,99.56,11,0
3,2006,23,22,7,1,2,3,100*,437,29.13,76.27,8,0
4,2007,21,15,3,0,2,1,86,328,27.33,72.73,8,0
5,Overall (5),85,66,18,1,10,6,100*,1512,31.5,83.12,33,0
