,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1984,1,0,0,0,0,0,0,0,,,0,0
1,1986,7,5,1,0,0,0,30*,57,14.25,39.58,3,0
2,1988,2,2,0,0,0,0,38,41,20.5,47.67,0,0
3,Overall (3),10,7,1,0,0,0,38,98,16.33,42.61,3,0
