,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2000,3,3,0,0,0,2,19,19,6.33,41.3,0,0
1,2001,16,16,1,2,2,1,118*,509,33.93,64.59,4,0
2,2002,8,8,0,0,2,2,78,225,28.13,55.42,4,0
3,2003,11,10,1,0,1,2,55,188,20.89,54.02,1,0
4,2004,5,5,0,0,2,0,66,224,44.8,70.22,5,0
5,2005,2,2,0,0,0,1,15,15,7.5,42.86,1,0
6,2007,8,5,2,0,1,0,73,122,40.67,91.73,2,0
7,2009,1,1,0,0,0,0,2,2,2.0,18.18,0,0
8,Overall (8),54,50,4,2,8,8,118*,1304,28.35,62.51,17,0
