,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2007,2,2,0,0,0,0,25,40,20.0,62.5,0,0
1,2008,5,5,0,0,0,0,48,82,16.4,53.59,0,0
2,Overall (2),7,7,0,0,0,0,48,122,17.43,56.22,0,0
