,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1985,10,3,1,0,0,0,1*,3,1.5,27.27,5,0
1,1986,4,1,1,0,0,0,2*,2,,15.38,1,0
2,1987,2,0,0,0,0,0,0,0,,,1,0
3,Overall (3),16,4,2,0,0,0,2*,5,2.5,20.83,7,0
