,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1984,1,0,0,0,0,0,0,0,,,0,0
1,1985,2,2,0,0,0,0,28,48,24.0,47.06,3,0
2,1986,1,0,0,0,0,0,0,0,,,1,0
3,1987,3,2,0,0,1,0,60,78,39.0,56.52,2,0
4,Overall (4),7,4,0,0,1,0,60,126,31.5,52.5,6,0
