,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1998,1,0,0,0,0,0,0,0,,,0,0
1,2000,16,5,1,0,0,1,4,12,3.0,42.86,3,0
2,2001,2,0,0,0,0,0,0,0,,,1,0
3,2002,2,0,0,0,0,0,0,0,,,0,0
4,Overall (4),21,5,1,0,0,1,4,12,3.0,42.86,4,0
