,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2018,6,2,0,0,0,0,20,24,12.0,126.32,3,0
1,2019,2,2,0,0,0,0,8,13,6.5,130.0,2,0
2,Overall (2),8,4,0,0,0,0,20,37,9.25,127.59,5,0
