,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1980,5,5,0,0,0,0,41,96,19.2,60.0,0,0
1,1981,4,3,0,0,0,0,12,27,9.0,47.37,0,0
2,1984,5,5,0,0,0,0,22,45,9.0,59.21,0,0
3,1985,3,2,0,0,0,0,27,36,18.0,67.92,1,0
4,Overall (4),17,15,0,0,0,0,41,204,13.6,58.96,1,0
