,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2009,1,0,0,0,0,0,0,0,,,0,0
1,2010,3,1,1,0,0,0,1*,1,,50.0,1,0
2,Overall (2),4,1,1,0,0,0,1*,1,,50.0,1,0
