,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2005,11,8,1,0,0,2,38,136,19.43,58.87,3,0
1,2006,5,3,1,0,1,0,61*,82,41.0,62.12,3,0
2,Overall (2),16,11,2,0,1,2,61*,218,24.22,60.06,6,0
