,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2005,5,4,1,0,1,0,56,94,31.33,77.69,1,0
1,2006,11,11,4,0,0,1,29,106,15.14,86.18,3,0
2,2007,11,9,5,0,0,1,29*,95,23.75,93.14,3,0
3,2010,1,0,0,0,0,0,0,0,,,0,0
4,2011,1,1,0,0,0,0,20,20,20.0,62.5,0,0
5,2015,5,5,1,0,0,0,44,99,24.75,176.79,3,0
6,2016,10,2,1,0,0,0,22*,31,31.0,206.67,5,0
7,2017,18,6,1,0,0,0,26*,71,14.2,124.56,7,0
8,2018,12,6,2,0,0,1,47*,66,16.5,83.54,2,0
9,2019,8,1,0,0,0,0,2,2,2.0,,1,0
10,Overall (10),82,45,15,0,1,3,56,584,19.47,99.32,25,0
