,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1997,8,2,0,0,0,1,8,8,4.0,16.67,2,0
1,1998,15,6,4,0,0,1,6*,13,6.5,48.15,5,0
2,1999,2,2,1,0,0,0,1,1,1.0,16.67,0,0
3,2000,13,3,1,0,0,1,1*,2,1.0,,4,0
4,Overall (4),38,13,6,0,0,3,8,24,3.43,26.37,11,0
