,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1994,1,1,0,0,0,0,2,2,2.0,10.53,0,0
1,1996,4,3,1,0,0,1,8,11,5.5,33.33,0,0
2,Overall (2),5,4,1,0,0,1,8,13,4.33,25.0,0,0
