,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2000,8,3,1,0,0,0,14*,27,13.5,,0,0
1,2001,2,1,0,0,0,0,13,13,13.0,81.25,1,0
2,2003,1,1,0,0,0,0,1,1,1.0,8.33,0,0
3,2008,4,4,0,0,0,0,41,119,29.75,95.2,2,0
4,Overall (4),15,9,1,0,0,0,41,160,20.0,90.4,3,0
