,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2000,2,2,0,0,0,1,28,28,14.0,77.78,0,0
1,2001,2,2,0,0,0,0,18,29,14.5,40.28,1,0
2,2004,5,3,1,0,0,1,23*,30,15.0,46.88,2,0
3,2005,4,4,0,0,1,0,58,74,18.5,56.92,1,0
4,Overall (4),13,11,1,0,1,2,58,161,16.1,53.31,4,0
