,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2013,5,1,1,0,0,0,0*,0,,,1,0
1,2014,6,3,1,0,0,0,8,13,6.5,43.33,1,0
2,2015,15,5,3,0,0,1,11,18,9.0,58.06,4,0
3,Overall (3),26,9,5,0,0,1,11,31,7.75,46.97,6,0
