,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1983,1,0,0,0,0,0,0,0,,,0,0
1,1985,3,0,0,0,0,0,0,0,,,0,0
2,Overall (2),4,0,0,0,0,0,0,0,,,0,0
