,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1996,5,4,0,0,0,0,12,29,7.25,34.12,0,0
1,1997,5,4,0,0,0,1,41,47,11.75,39.5,1,0
2,1998,1,1,0,0,0,0,46,46,46.0,65.71,0,0
3,1999,5,4,0,0,1,0,77,120,30.0,58.25,0,0
4,Overall (4),16,13,0,0,1,1,77,242,18.62,50.42,1,0
