,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2008,1,1,0,0,0,0,16,16,16.0,80.0,0,0
1,2018,8,8,0,0,0,3,45,138,17.25,123.21,1,0
2,Overall (2),9,9,0,0,0,3,45,154,17.11,116.67,1,0
