,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1991,1,1,1,0,0,0,0*,0,,,0,0
1,1994,8,5,3,0,0,1,17*,26,13.0,74.29,2,0
2,Overall (2),9,6,4,0,0,1,17*,26,13.0,74.29,2,0
