,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2013,8,8,0,0,1,0,82,179,22.38,64.62,3,0
1,2014,13,13,1,1,0,1,141,399,33.25,78.54,7,0
2,2015,31,28,4,2,3,0,100*,814,33.92,89.85,13,0
3,2016,10,10,2,0,2,0,77,241,30.13,69.65,2,0
4,2017,8,8,4,0,2,0,67*,211,52.75,83.07,1,0
5,2018,18,18,2,0,5,0,92,633,39.56,82.31,10,0
6,2019,4,3,1,0,0,0,18,38,19.0,79.17,0,0
7,Overall (7),92,88,14,3,13,1,141,2515,33.99,80.92,36,0
