,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1990,6,6,0,0,0,1,24,60,10.0,40.82,1,0
1,1994,6,4,2,0,0,0,17*,35,17.5,62.5,1,0
2,1998,6,4,2,0,0,1,4*,8,4.0,36.36,0,0
3,Overall (3),18,14,4,0,0,2,24,103,10.3,45.78,2,0
