,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2009,4,4,1,0,2,1,87,148,49.33,68.84,2,0
1,2010,7,7,0,1,3,0,110,335,47.86,77.55,1,0
2,2011,29,28,3,2,10,1,137,1315,52.6,80.04,5,0
3,2012,14,12,2,0,3,1,71,410,41.0,62.31,4,0
4,2013,14,14,4,1,4,2,109*,611,61.1,86.06,2,0
5,Overall (5),68,65,10,4,22,5,137,2819,51.25,77.06,14,0
