,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2016,7,7,0,0,1,0,78,217,31.0,57.87,2,0
1,2017,3,3,0,0,0,0,42,61,20.33,56.48,1,0
2,Overall (2),10,10,0,0,1,0,78,278,27.8,57.56,3,0
