,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1987,6,6,1,0,0,0,39,125,25.0,59.52,1,0
1,1992,10,10,2,0,1,1,83*,224,28.0,98.25,2,0
2,1993,4,3,0,0,1,0,55,96,32.0,82.76,1,0
3,1994,2,2,0,0,0,0,40,43,21.5,84.31,4,0
4,1995,2,2,0,0,0,1,15,15,7.5,42.86,0,0
5,1996,7,7,0,0,1,0,67,210,30.0,62.87,0,0
6,1997,8,8,0,0,1,2,52,105,13.13,53.03,2,0
7,Overall (7),39,38,3,0,4,4,83*,818,23.37,69.8,10,0
