,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1994,18,14,3,0,0,0,24,197,17.91,74.34,4,0
1,1995,5,4,1,0,0,1,7*,20,6.67,66.67,2,0
2,Overall (2),23,18,4,0,0,1,24,217,15.5,73.56,6,0
