,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2003,5,5,0,0,0,2,16,28,5.6,43.08,0,0
1,2006,2,2,0,0,0,0,7,14,7.0,70.0,0,0
2,2007,2,1,0,0,0,0,5,5,5.0,71.43,0,0
3,Overall (3),9,8,0,0,0,2,16,47,5.88,51.09,0,0
