,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2006,8,8,0,0,1,1,63,144,18.0,66.67,1,0
1,2007,16,15,3,0,2,0,55,332,27.67,89.97,5,0
2,2008,6,6,0,0,1,1,79,142,23.67,79.33,1,0
3,2009,8,6,1,0,1,0,92,195,39.0,91.12,1,0
4,2010,6,6,0,0,1,0,56,102,17.0,68.92,0,0
5,Overall (5),44,41,4,0,6,2,92,915,24.73,81.26,8,0
