,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1983,6,6,0,0,0,0,27,99,16.5,42.31,0,0
1,1987,4,4,0,0,0,1,16,24,6.0,25.81,2,0
2,Overall (2),10,10,0,0,0,1,27,123,12.3,37.61,2,0
