,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2015,2,2,1,0,0,0,21,41,41.0,65.08,0,0
1,2017,5,5,0,0,3,0,58,184,36.8,77.31,2,0
2,2018,3,3,1,0,0,0,28,47,23.5,60.26,3,0
3,Overall (3),10,10,2,0,3,0,58,272,34.0,71.77,5,0
