,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2006,7,7,1,0,1,2,55,190,31.67,85.2,1,0
1,2007,13,13,1,0,2,2,76*,268,22.33,60.36,4,0
2,2009,2,2,1,1,1,0,102*,183,183.0,72.33,2,0
3,Overall (3),22,22,3,1,4,4,102*,641,33.74,69.67,7,0
