,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2014,1,1,0,0,0,0,4,4,4.0,40.0,0,0
1,2016,5,4,0,0,1,0,94,179,44.75,87.32,5,1
2,2017,26,26,1,2,4,1,116,826,33.04,96.05,17,5
3,2018,14,12,0,0,3,0,95,415,34.58,85.92,9,1
4,2019,6,6,0,0,1,0,76,147,24.5,121.49,7,2
5,Overall (5),52,49,1,2,9,1,116,1571,32.73,93.57,38,9
