,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2012,2,2,0,0,0,1,23,23,11.5,69.7,1,0
1,2014,4,4,0,0,0,0,21,38,9.5,41.76,0,0
2,2015,15,14,1,0,2,0,83,308,23.69,85.79,8,0
3,2016,9,9,1,0,3,0,89*,276,34.5,95.5,8,0
4,2017,4,4,0,0,0,1,45,59,14.75,78.67,3,0
5,2018,16,13,4,0,3,0,81*,373,41.44,94.43,11,0
6,2019,6,5,3,1,1,0,104*,193,96.5,118.4,3,0
7,Overall (7),56,51,9,1,9,2,104*,1270,30.24,90.39,34,0
