,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1991,2,1,1,0,0,0,10*,10,,62.5,0,0
1,1992,7,2,1,0,0,0,1*,2,2.0,,1,0
2,1993,5,3,0,0,0,0,9,19,6.33,61.29,0,0
3,1994,22,10,4,0,0,3,26,61,10.17,75.31,3,0
4,1995,3,2,0,0,0,0,16,22,11.0,84.62,2,0
5,1996,15,4,3,0,0,0,10,27,27.0,58.7,4,0
6,1997,2,0,0,0,0,0,0,0,,,0,0
7,Overall (7),56,22,9,0,0,3,26,141,10.85,69.8,10,0
