,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1993,2,1,1,0,0,0,2*,2,,33.33,1,0
1,1994,2,1,0,0,0,0,5,5,5.0,83.33,0,0
2,Overall (2),4,2,1,0,0,0,5,7,7.0,58.33,1,0
