,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2004,2,2,0,0,0,1,12,12,6.0,34.29,1,0
1,2005,1,1,0,0,1,0,66,66,66.0,68.04,0,0
2,2008,2,2,0,0,1,0,51,53,26.5,53.0,0,0
3,Overall (3),5,5,0,0,2,1,66,131,26.2,56.47,1,0
