,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1980,5,2,1,0,0,1,2*,2,2.0,20.0,1,0
1,1981,6,3,1,0,0,1,5*,7,3.5,70.0,0,0
2,1982,4,0,0,0,0,0,0,0,,,2,0
3,Overall (3),15,5,2,0,0,2,5*,9,3.0,45.0,3,0
