,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2002,2,1,0,0,0,0,7,7,7.0,30.43,0,0
1,2003,13,6,2,0,0,1,17*,32,8.0,46.38,1,0
2,2004,11,5,3,0,0,2,20*,51,25.5,96.23,0,0
3,2007,4,3,2,0,0,0,2,3,3.0,18.75,1,0
4,2008,12,7,0,0,0,1,7,27,3.86,32.14,3,0
5,2009,27,16,4,0,0,2,46,154,12.83,63.11,8,0
6,2010,14,9,1,0,0,2,14,38,4.75,44.71,1,0
7,2011,16,9,3,0,0,2,11,54,9.0,67.5,3,0
8,2012,3,3,2,0,0,0,26*,40,40.0,85.11,0,0
9,Overall (9),102,59,17,0,0,10,46,406,9.67,57.92,17,0
