,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2006,16,5,3,0,0,0,5*,14,7.0,66.67,1,0
1,2007,11,8,5,0,0,0,9*,16,5.33,34.04,0,0
2,2008,16,9,6,0,0,3,12*,28,9.33,51.85,4,0
3,2010,3,3,1,0,0,0,16*,21,10.5,100.0,0,0
4,2012,4,2,2,0,0,0,0*,0,,,0,0
5,2013,1,0,0,0,0,0,0,0,,,0,0
6,Overall (6),51,27,17,0,0,3,16*,79,7.9,52.32,5,0
