,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1997,3,3,0,0,0,0,25,64,21.33,50.39,1,0
1,1998,6,5,0,0,0,1,36,61,12.2,56.48,0,0
2,1999,4,4,2,0,0,1,13*,28,14.0,75.68,2,0
3,2000,23,16,3,0,2,2,63*,202,15.54,68.24,9,0
4,2001,17,15,2,0,0,1,39,157,12.08,60.62,6,0
5,Overall (5),53,43,7,0,2,5,63*,512,14.22,61.91,18,0
